Year,Category,Name,Month,Time,Status,Latitude,Longitude,Maximum Wind
1922,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1922,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1922,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1923,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1923,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1924,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1924,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1924,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1924,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1925,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1926,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1926,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1926,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1926,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1927,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1927,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1927,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1928,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1929,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1929,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1929,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1930,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1930,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1931,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1931,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1932,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1932,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1932,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1933,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1933,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1933,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1933,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1933,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1934,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1934,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1934,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1935,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1935,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1936,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1936,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1936,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1936,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1937,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1937,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1937,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1938,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1938,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1938,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1938,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1939,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1939,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1939,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1940,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1940,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1941,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1941,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1941,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1942,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1942,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1942,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1943,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1943,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1943,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,TS,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1944,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1944,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1944,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1944,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1945,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1946,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1946,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1947,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1947,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1947,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1947,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1948,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1948,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1948,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1949,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1949,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1949,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1949,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1950,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1950,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1950,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1950,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1951,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1951,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1951,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1951,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1951,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1952,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1952,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1952,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1953,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1953,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1953,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1953,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1954,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1954,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1954,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1955,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1955,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1955,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1955,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1955,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1956,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1956,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1957,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1957,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1957,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1958,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1958,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1958,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1959,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1959,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1959,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1959,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1961,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1961,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1961,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1962,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1963,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1963,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1964,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1964,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1964,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1965,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1966,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1966,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1967,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1968,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1969,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1969,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1969,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1970,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1970,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1971,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1972,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1972,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1973,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1973,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1973,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1975,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1975,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1976,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1976,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1977,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1978,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1978,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1979,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1980,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1980,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1981,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1981,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1983,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1984,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1984,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1985,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1985,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1986,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1987,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1988,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1989,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1990,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1990,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1990,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1991,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1991,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1991,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1991,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
